Ad ID ,Category ,Locations ,Car Makes,Car Model,Year,Tax Type,Condition,Body Type,Fuel,Transmission,Color,Link,Title,Price,Year Used
9454983,Cars for Sale,Phnom Penh,Lexus,RX300,2001.0,Plate Number,Used,SUV,Petrol,Auto,Gray,https://www.khmer24.com/en/cars/lexus-2001-%E1%9E%94%E1%9E%841-%E1%9E%9B%E1%9E%80-adid-9454983.html,LEXUS 2001 ប៉ុង1 លក់​,"$13,300 ",22.0
9454971,Cars for Sale,Phnom Penh,Other - ផ្សេងៗ,,2023.0,Tax Paper,New,SUV,Petrol,Auto,Gray,https://www.khmer24.com/en/cars/fengon-600-%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%89%E1%9E%85%E1%9E%8F%E1%9E%9B%E1%9E%9A%E1%9E%A0%E1%9E%8F%E1%9E%8A%E1%9E%9B%E1%9E%8A%E1%9E%9B5000-adid-9454971.html,Fengon 600 លក់បញ្ចុះតំលៃរហូតដល់ដល់5000$,"$34,900 ",0.0
9454967,Cars for Sale,Phnom Penh,Toyota,Prius,2010.0,Tax Paper,New,Sedan,Hybrid,Auto,White,https://www.khmer24.com/en/cars/prius-010-option-5-%E1%9E%80%E1%9E%9A%E1%9E%8A%E1%9E%9F%E1%9E%96%E1%9E%93%E1%9E%92-%E1%9E%9B%E1%9E%80-u2764ufe0fu2705ud83dude97-adid-9454967.html,Prius 010 option 5 ក្រដាស់ពន្ធ លក់ ❤️✅🚗,"$22,300 ",13.0
9454956,Cars for Sale,Phnom Penh,Toyota,Prius,2010.0,Tax Paper,New,,Hybrid,Auto,White,https://www.khmer24.com/en/cars/prius-010-option-3-%E1%9E%80%E1%9E%9A%E1%9E%8A%E1%9E%9F%E1%9E%96%E1%9E%93%E1%9E%92-%E1%9E%91%E1%9E%80%E1%9E%90%E1%9E%93%E1%9E%9F%E1%9E%931%E1%9E%87-u2764ufe0fud83dude4fud83cudffcud83dude97u2705-adid-9454956.html,Prius 010 option 3 ក្រដាស់ពន្ធ ទឹកថ្នាំស៊ីន1ជុំ ❤️🙏🏼🚗✅,"$21,300 ",13.0
9454947,Cars for Sale,Phnom Penh,Other - ផ្សេងៗ,,2022.0,Tax Paper,New,SUV,Petrol,Auto,Other,https://www.khmer24.com/en/cars/glory-500-%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%89%E1%9E%85%E1%9E%8F%E1%9E%9B%E1%9E%9A%E1%9E%A0%E1%9E%8F%E1%9E%8A%E1%9E%9B-7000-adid-9454947.html,Glory 500 លក់បញ្ចុះតំលៃរហូតដល់ 7000$,"$22,900 ",1.0
9454946,Cars for Sale,Phnom Penh,Mazda,CX-7,2021.0,Tax Paper,Used,Pickup,Diesel,,Brown,https://www.khmer24.com/en/cars/sell-adid-9454946.html,sell,"$16,900 ",2.0
9454939,Cars for Sale,Phnom Penh,Lexus,RX300,1999.0,Plate Number,Used,SUV,Petrol,Auto,Gold,https://www.khmer24.com/en/cars/%E1%9E%A1%E1%9E%93%E1%9E%9B%E1%9E%80-adid-9454939.html,ឡានលក់,"$9,500 ",24.0
9454936,Cars for Sale,Phnom Penh,Kia,Cadenza,2012.0,Tax Paper,Used,,Petrol,,Gray,https://www.khmer24.com/en/cars/sell-adid-9454936.html,sell,"$9,900 ",11.0
9454931,Cars for Sale,Phnom Penh,SsangYong,Rodius,2013.0,Tax Paper,Used,,Diesel,Auto,White,https://www.khmer24.com/en/cars/sell-adid-9454931.html,sell,"$16,900 ",10.0
9304240,Cars for Sale,Phnom Penh,Lexus,,2003.0,Plate Number,Used,SUV,Petrol,Auto,White,https://www.khmer24.com/en/cars/lexus-gx470-year-2003-for-sale-adid-9304240.html,Lexus GX470 Year 2003 For Sale,"$19,900 ",20.0
9454888,Cars for Sale,Phnom Penh,Lexus,LX470,1999.0,Plate Number,Used,SUV,Petrol,Auto,Gold,https://www.khmer24.com/en/cars/%E1%9E%98%E1%9E%A1%E1%9E%93470-%E1%9E%9F%E1%9E%84v8-%E1%9E%98%E1%9E%93%E1%9E%A0%E1%9E%82%E1%9E%9F%E1%9E%9A%E1%9E%85%E1%9E%9F%E1%9E%9A%E1%9E%94-adid-9454888.html,មេឡាន470 សាំងv8 មានហ្គាសរួចស្រាប់,"$12,500 ",24.0
9284318,Cars for Sale,Phnom Penh,Lexus,NX,2016.0,Plate Number,Used,SUV,Petrol,Auto,Gray,https://www.khmer24.com/en/cars/%E1%9F%A3%E1%9E%94%E1%9E%8F%E1%9E%84-%E1%9E%80%E1%9E%93%E1%9E%84%E1%9E%88%E1%9E%9A-f-sport-adid-9284318.html,៣ប៊ូតុង​  ក្នុងឈេីរី​ F sport,"$46,000 ",7.0
9454868,Cars for Sale,Phnom Penh,Renault,Koleos,2018.0,Plate Number,New,SUV,Hybrid,Auto,White,https://www.khmer24.com/en/cars/%E1%9E%A1%E1%9E%93%E1%9E%9B%E1%9E%80%E1%9E%90%E1%9E%98%E1%9E%81%E1%9E%9Bspeech-%E1%9E%9A%E1%9E%94%E1%9E%9F%E1%9E%94%E1%9E%9A%E1%9E%84-adid-9454868.html,ឡានលក់ថ្មីខ្លាំspeech របសបារាំង,"$28,500 ",5.0
9454832,Cars for Sale,Phnom Penh,Toyota,Alphard,2010.0,Plate Number,Used,MPV (Minivan),Petrol,Auto,White,https://www.khmer24.com/en/cars/2010-%E1%9E%98%E1%9E%85%E1%9E%9F%E1%9E%8A%E1%9E%98-adid-9454832.html,2010 ម្ចាស់ដើម,"$29,300 ",13.0
9099782,Cars for Sale,Kampong Chhnang,Hyundai,Truck,2003.0,Plate Number,Used,Other,Diesel,Manual,White,https://www.khmer24.com/en/cars/hyundai-5t-adid-9099782.html,Hyundai 5t,"$13,300 ",20.0
9454818,Cars for Sale,Phnom Penh,Jeep,Rubicon,2019.0,Plate Number,Used,SUV,Petrol,Auto,Gray,https://www.khmer24.com/en/cars/jeep-rubicon-adid-9454818.html,Jeep Rubicon,"$108,000 ",4.0
9113906,Cars for Sale,Phnom Penh,Toyota,Camry,2002.0,Plate Number,Used,Sedan,Petrol,Auto,Silver,https://www.khmer24.com/en/cars/%E1%9E%94%E1%9E%A1%E1%9E%93-%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%9A%E1%9E%89%E1%9E%94-adid-9113906.html,បាឡែន​ លក់​ប្រញាប់​,"$8,200 ",21.0
9454805,Cars for Sale,Kampong Chhnang,Toyota,Highlander,2003.0,Plate Number,Used,SUV,Petrol,Auto,Black,https://www.khmer24.com/en/cars/hld-adid-9454805.html,HLD,"$11,000 ",20.0
9454717,Cars for Sale,Phnom Penh,Audi,A8,2015.0,Plate Number,Used,Sedan,Petrol,Auto,Black,https://www.khmer24.com/en/cars/a8l-2015-full-option-business-class-%E1%9E%8F%E1%9E%9C%E1%9E%84-%E1%9E%91%E1%9E%80%E1%9E%90%E1%9E%93%E1%9E%9F%E1%9E%93%E1%9E%98%E1%9E%99%E1%9E%87-adid-9454717.html,A8L 2015 full option business class តួវែង​ ទឹកថ្នាំសុីនមួយជុំ​,"$47,800 ",8.0
9454703,Cars for Sale,Phnom Penh,Toyota,Alphard,2009.0,Tax Paper,Used,Other,Petrol,Auto,White,https://www.khmer24.com/en/cars/%E1%9E%A1%E1%9E%93%E1%9E%9B%E1%9E%80-alphard-2009-full-options-adid-9454703.html,ឡានលក់ Alphard 2009 Full Options,"$29,500 ",14.0
9454692,Cars for Sale,Siem Reap,Toyota,Camry,2003.0,Plate Number,Used,SUV,Petrol,Auto,Black,https://www.khmer24.com/en/cars/%E1%9E%9B%E1%9E%80%E1%9E%9A%E1%9E%90%E1%9E%99%E1%9E%93%E1%9E%8F%E1%9E%95%E1%9E%91%E1%9E%9B%E1%9E%81%E1%9E%9B%E1%9E%93-adid-9454692.html,លក់រថយន្តផ្ទាល់ខ្លួន,"$9,155 ",20.0
9251975,Cars for Sale,Phnom Penh,Toyota,Tacoma,2005.0,Plate Number,Used,,,Auto,Blue,https://www.khmer24.com/en/cars/tacoma-05%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%9A%E1%9E%89%E1%9E%94-adid-9251975.html,Tacoma 05លក់ប្រញាប់,"$13,999 ",18.0
9454658,Cars for Sale,Phnom Penh,Mazda,BT50,2020.0,Plate Number,Used,Pickup,Petrol,Auto,White,https://www.khmer24.com/en/cars/ud83dude98-mazda-bt-50-thunder-2020-%E1%9E%98%E1%9E%9F%E1%9E%93%E1%9E%92-32l-full-option-adid-9454658.html,🚘 Mazda BT-50 Thunder 2020 ម៉ាស៊ីនធំ 3.2L full option,"$29,900 ",3.0
9454630,Cars for Sale,Phnom Penh,Toyota,Tacoma,2006.0,Tax Paper,New,Pickup,Petrol,Auto,Silver,https://www.khmer24.com/en/cars/%E1%9E%8F%E1%9E%80%E1%9E%98-06-%E1%9E%91%E1%9E%9A%E1%9E%84%E1%9E%9C%E1%9E%84-%E1%9E%94%E1%9E%84-1-adid-9454630.html,តាកូម៉ា 06 ទ្រុងវែង ប៉ុង 1,"$19,000 ",17.0
9454624,Cars for Sale,Phnom Penh,Toyota,Camry,2008.0,Tax Paper,New,Sedan,Hybrid,Auto,Gold,https://www.khmer24.com/en/cars/toyota-camry-hybrid-full-option-year-2008-adid-9454624.html,Toyota Camry hybrid full option year 2008,"$20,500 ",15.0
9422926,Cars for Sale,Phnom Penh,Toyota,Belta,2010.0,Tax Paper,Used,Other,Petrol,Auto,Blue,https://www.khmer24.com/en/cars/belta-2010-adid-9422926.html,Belta 2010,"$9,000 ",13.0
9454524,Cars for Sale,Phnom Penh,Toyota,Camry,2007.0,Tax Paper,New,Sedan,Hybrid,Auto,Gray,https://www.khmer24.com/en/cars/toyota-camry-hybrid-full-option-year-2007-adid-9454524.html,Toyota Camry hybrid full option year 2007,"$20,000 ",16.0
9454511,Cars for Sale,Phnom Penh,Toyota,Tacoma,2008.0,Tax Paper,New,Pickup,Petrol,,Silver,https://www.khmer24.com/en/cars/tacoma-%E1%9E%96%E1%9E%8E%E1%9E%91%E1%9E%80%E1%9E%94%E1%9E%9A%E1%9E%80-2008-%E1%9E%94%E1%9E%84%E1%9F%A2%E1%9E%91%E1%9E%9A%E1%9E%84%E1%9E%81%E1%9E%9B-adid-9454511.html,Tacoma ពណ៍ទឹកប្រាក់ 2008 ប៉ុង២ទ្រុងខ្លី,"$22,800 ",15.0
9454504,Cars for Sale,Phnom Penh,HUMMER,H2,2005.0,Plate Number,Used,Pickup,LPG,Auto,Gold,https://www.khmer24.com/en/cars/hummer-h2-2005-adid-9454504.html,HUMMER H2 2005,"$14,999 ",18.0
9454418,Cars for Sale,Battambang,Kia,Morning,2005.0,Plate Number,Used,,Petrol,Manual,Silver,https://www.khmer24.com/en/cars/kia-morning-05-full-option-adid-9454418.html,KIA Morning 05 full option,"$4,900 ",18.0
9454384,Cars for Sale,Phnom Penh,Lexus,CT,2015.0,Tax Paper,Used,Sedan,Hybrid,Auto,White,https://www.khmer24.com/en/cars/lexus-ct200h-2015-f-sport-%E1%9E%A1%E1%9E%93%E1%9E%80%E1%9E%9B-%E1%9E%80%E1%9E%9A%E1%9E%8A%E1%9E%9F%E1%9E%96%E1%9E%93%E1%9E%92-adid-9454384.html,Lexus CT200H 2015 F-Sport ឡានកាលី ក្រដាសពន្ធ,"$31,600 ",8.0
9454366,Cars for Sale,Takeo,Toyota,Camry,1991.0,Plate Number,Used,Pickup,LPG,Auto,Red,https://www.khmer24.com/en/cars/%E1%9E%A1%E1%9E%93-%E1%9E%9B%E1%9E%80%E1%9E%9F%E1%9E%9C%E1%9E%8F-%E1%9E%80%E1%9E%8F%E1%9E%91%E1%9E%9A%E1%9E%84-%E1%9E%91%E1%9E%94%E1%9E%9A%E1%9E%94%E1%9E%A0%E1%9E%99-adid-9454366.html,ឡាន លក់ស្វិត កាត់ទ្រុង ទើបរៀបហើយ,"$2,800 ",32.0
9426404,Cars for Sale,Phnom Penh,Land Rover,Range Rover,2011.0,Plate Number,Used,SUV,Diesel,Auto,White,https://www.khmer24.com/en/cars/range-rover-sport-011v6-full-%E1%9E%98%E1%9E%9F%E1%9E%8F-adid-9426404.html,Range rover sport 011V6​ Full ម៉ាស៊ូត,"$23,500 ",12.0
9454284,Cars for Sale,Phnom Penh,Toyota,Land Cruiser PRADO,1996.0,Plate Number,Used,SUV,Diesel,Auto,Blue,https://www.khmer24.com/en/cars/land-cruiser-prado-1996-adid-9454284.html,Land Cruiser Prado 1996,"$8,500 ",27.0
9454277,Cars for Sale,Phnom Penh,Toyota,Prius,2010.0,Tax Paper,Used,Sedan,Petrol,Auto,White,https://www.khmer24.com/en/cars/%E1%9E%80%E1%9E%8F%E1%9F%97%E1%9E%90%E1%9E%98%E1%9F%97-100-adid-9454277.html,ក្តៅៗថ្មីៗ 100%,"$22,050 ",13.0
9454194,Cars for Sale,Phnom Penh,Lexus,RX300,1999.0,Plate Number,Used,SUV,LPG,Auto,Black,https://www.khmer24.com/en/cars/%E1%9E%A1%E1%9E%93%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%93%E1%9E%91%E1%9E%93-adid-9454194.html,ឡានលក់បន្ទាន់,"$9,200 ",24.0
9455038,Cars for Sale,Phnom Penh,Toyota,Prius,2010.0,Tax Paper,Used,,,,White,https://www.khmer24.com/en/cars/toyota-prius-2010-option-3-white-adid-9455038.html,TOYOTA PRIUS 2010 OPTION 3 WHITE,"$19,898.01 ",13.0
9280970,Cars for Sale,Phnom Penh,Hyundai,Starex,2009.0,Plate Number,Used,MPV (Minivan),Diesel,Auto,White,https://www.khmer24.com/en/cars/09-limosin-%E1%9E%90%E1%9E%98%E1%9E%8E%E1%9E%9F-%E1%9E%92%E1%9E%93%E1%9E%87%E1%9E%93-%E1%9E%A2%E1%9E%8F%E1%9E%94%E1%9E%80-%E1%9E%A2%E1%9E%8F%E1%9E%85%E1%9E%9A-%E1%9E%98%E1%9E%93%E1%9E%94%E1%9E%8F%E1%9E%96%E1%9E%8E-adid-9280970.html,09 Limosin​ ថ្មី​ណាស់​ ធានា​ជូន​ អត់បុក​ អត់ច្រេះ​ មិនប្តូពណ៍,"$17,500 ",14.0
9454001,Cars for Sale,Phnom Penh,Lexus,RX300,2016.0,Plate Number,Used,Other,Petrol,Auto,Black,https://www.khmer24.com/en/cars/lexus-rx300-2016-adid-9454001.html,Lexus RX300 2016,"$61,000 ",7.0
9453983,Cars for Sale,Phnom Penh,Porsche,Cayenne,2012.0,Plate Number,Used,Other,Hybrid,Auto,White,https://www.khmer24.com/en/cars/porsche-cayenne-2012-adid-9453983.html,Porsche Cayenne 2012,"$38,500 ",11.0
9453981,Cars for Sale,Phnom Penh,Cadillac,Escalade,2015.0,Plate Number,Used,Other,Petrol,Auto,White,https://www.khmer24.com/en/cars/cadillac-escalade-2015-adid-9453981.html,Cadillac Escalade 2015,"$78,500 ",8.0
9453976,Cars for Sale,Phnom Penh,McLaren,650S Spider,2015.0,Plate Number,Used,Other,Petrol,Auto,Black,https://www.khmer24.com/en/cars/mcloren-650s-2015-adid-9453976.html,McLoren 650s 2015,"$158,000 ",8.0
9453973,Cars for Sale,Phnom Penh,Rolls-Royce,Phantom,2009.0,Plate Number,Used,Other,Petrol,Auto,White,https://www.khmer24.com/en/cars/roll-royce-phantom-2009-update-2015-adid-9453973.html,Roll Royce Phantom 2009 update 2015,"$150,000 ",14.0
9453968,Cars for Sale,Phnom Penh,Toyota,Vios,2017.0,Plate Number,Used,Other,Petrol,Auto,White,https://www.khmer24.com/en/cars/toyota-vios-2017-adid-9453968.html,Toyota Vios 2017,"$18,500 ",6.0
9453965,Cars for Sale,Phnom Penh,BMW,i8,2014.0,Plate Number,Used,Other,Hybrid,Auto,White,https://www.khmer24.com/en/cars/bmw-i8-2014-adid-9453965.html,BMW I8 2014,"$59,000 ",9.0
9453959,Cars for Sale,Phnom Penh,Maserati,Ghibli iii S,2015.0,Tax Paper,Used,Other,Petrol,Auto,White,https://www.khmer24.com/en/cars/maserati-ghibli-sq4-2015-adid-9453959.html,Maserati Ghibli SQ4 2015,"$68,000 ",8.0
9453956,Cars for Sale,Phnom Penh,Toyota,Sienna,2022.0,Tax Paper,Used,Other,Petrol,Auto,Black,https://www.khmer24.com/en/cars/toyota-sienna-2022-adid-9453956.html,Toyota Sienna 2022,"$92,000 ",1.0
9453950,Cars for Sale,Phnom Penh,Maserati,Ghibli,2014.0,Tax Paper,Used,Other,Petrol,Auto,Black,https://www.khmer24.com/en/cars/maserati-ghibli-2014-adid-9453950.html,Maserati Ghibli 2014,"$67,000 ",9.0
9453944,Cars for Sale,Phnom Penh,Land Rover,Defender,2020.0,Plate Number,Used,Other,Petrol,Auto,Green,https://www.khmer24.com/en/cars/range-rover-defender-x-p400-2020-adid-9453944.html,Range Rover Defender X P400 2020,"$125,000 ",3.0
9453936,Cars for Sale,Phnom Penh,Toyota,Prius,2012.0,Tax Paper,New,Hatchback,Hybrid,Auto,White,https://www.khmer24.com/en/cars/%E1%9E%9A%E1%9E%90%E1%9E%99%E1%9E%93%E1%9E%8F%E1%9E%91%E1%9E%94%E1%9E%98%E1%9E%80%E1%9E%8A%E1%9E%9B%E1%9E%90%E1%9E%98-adid-9453936.html,រថយន្តទើបមកដល់ថ្មី,"$27,500 ",11.0
9453934,Cars for Sale,Phnom Penh,Lexus,LX450d,2016.0,Plate Number,Used,Other,Diesel,Auto,Gold,https://www.khmer24.com/en/cars/lexus-lx450d-2016-adid-9453934.html,Lexus LX450D 2016,"$108,000 ",7.0
9453928,Cars for Sale,Phnom Penh,Rolls-Royce,Ghost,2011.0,Plate Number,Used,Other,Petrol,Auto,Black,https://www.khmer24.com/en/cars/roll-royce-ghost-2011-update-2017-adid-9453928.html,Roll Royce Ghost 2011 update 2017,"$142,000 ",12.0
9453917,Cars for Sale,Phnom Penh,Porsche,Panamera,2011.0,Plate Number,Used,Other,Petrol,Auto,White,https://www.khmer24.com/en/cars/porsche-panamera-2011-update-2017-adid-9453917.html,Porsche Panamera 2011 update 2017,"$45,500 ",12.0
9453913,Cars for Sale,Phnom Penh,Toyota,Alphard,2015.0,Plate Number,Used,Other,Petrol,Auto,White,https://www.khmer24.com/en/cars/toyota-alphard-v6-adid-9453913.html,Toyota Alphard V6,"$83,000 ",8.0
9453794,Cars for Sale,Phnom Penh,Nissan,Armada,2008.0,Plate Number,Used,SUV,LPG,Auto,Black,https://www.khmer24.com/en/cars/infinity-qx56-2008-full-option-adid-9453794.html,Infinity QX56 2008 Full Option,"$19,800 ",15.0
9395431,Cars for Sale,Phnom Penh,Toyota,Highlander,2003.0,Plate Number,Used,SUV,Petrol,Auto,White,https://www.khmer24.com/en/cars/highlander-2003-adid-9395431.html,Highlander 2003,"$16,800 ",20.0
9453763,Cars for Sale,Kampong Cham,Toyota,Corolla,2000.0,Plate Number,Used,,Petrol,,Gold,https://www.khmer24.com/en/cars/%E1%9E%86%E1%9E%93-2000-%E1%9E%A1%E1%9E%93%E1%9E%9F%E1%9E%A2%E1%9E%8F%E1%9E%A2%E1%9E%8F%E1%9E%94%E1%9E%80-adid-9453763.html,ឆ្នាំ 2000 ឡានស្អាតអត់បុក,"$4,800 ",23.0
9196805,Cars for Sale,Phnom Penh,Ford,Fiesta,2018.0,Plate Number,Used,Sedan,Petrol,Auto,White,https://www.khmer24.com/en/cars/%E1%9E%9A%E1%9E%90%E1%9E%99%E1%9E%93%E1%9E%8F%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%9A%E1%9E%89%E1%9E%94-ford-2018-adid-9196805.html,រថយន្តលក់ប្រញាប់ (Ford 2018),"$13,999 ",5.0
9453730,Cars for Sale,Siem Reap,Toyota,Prius,2007.0,Plate Number,Used,SUV,Hybrid,Auto,Beige,https://www.khmer24.com/en/cars/prius-07-full-option-%E1%9E%80%E1%9E%A2%E1%9E%96%E1%9E%80%E1%9E%9F%E1%9E%94%E1%9E%80-adid-9453730.html,Prius 07 Full option កៅអីពូកស្បែក,"$13,500 ",16.0
9453657,Cars for Sale,Phnom Penh,Kia,Morning,2004.0,Plate Number,Used,SUV,Petrol,Auto,Red,https://www.khmer24.com/en/cars/%E1%9E%A1%E1%9E%93%E1%9E%9F%E1%9E%A2%E1%9E%8F-adid-9453657.html,ឡានស្អាត,"$3,550 ",19.0
9453647,Cars for Sale,Kampot,Hyundai,Starex,2009.0,Plate Number,Used,Other,Diesel,Auto,Gray,https://www.khmer24.com/en/cars/%E1%9E%9A%E1%9E%90%E1%9E%99%E1%9E%93%E1%9E%8F%E1%9E%9B%E1%9E%80%E1%9E%9A%E1%9E%9C%E1%9E%8A%E1%9E%9A%E1%9E%87%E1%9E%98%E1%9E%99%E1%9E%A0%E1%9E%99%E1%9E%A1%E1%9E%93%E1%9E%8C%E1%9E%80%E1%9E%94%E1%9E%93-%E1%9E%8F%E1%9E%98%E1%9E%9B%E1%9E%85%E1%9E%9A%E1%9E%85%E1%9E%9A-adid-9453647.html,រថយន្តលក់រឺវ៉ៃដួរជាមួយហាយឡែនឌឺក៏បាន តម្លៃចរចារ,"$12,500 ",14.0
9453631,Cars for Sale,Banteay Meanchey,Toyota,,2008.0,Plate Number,Used,Pickup,Diesel,Auto,Gold,https://www.khmer24.com/en/cars/%E1%9E%A1%E1%9E%93%E1%9E%9B%E1%9E%80-adid-9453631.html,ឡានលក់,"$22,000 ",15.0
9257788,Cars for Sale,Kandal,Lexus,LX470,1999.0,Plate Number,Used,SUV,LPG,Auto,Gray,https://www.khmer24.com/en/cars/%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%93%E1%9E%91%E1%9E%93-adid-9257788.html,លក់បន្ទាន,"$12,500 ",24.0
9453601,Cars for Sale,Kampong Cham,Lexus,RX330,2004.0,Plate Number,Used,SUV,Petrol,Auto,Gold,https://www.khmer24.com/en/cars/%E1%9E%A1%E1%9E%93%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%9A%E1%9E%89%E1%9E%94-lexus-rx330-2004-%E1%9E%94%E1%9E%842-hf-adid-9453601.html,"ឡានលក់ប្រញាប់ Lexus RX330 ,  2004 ,  ប៉ុង2 , H/F","$19,700 ",19.0
9413282,Cars for Sale,Phnom Penh,Peugeot,5008,2022.0,Tax Paper,New,SUV,Petrol,Auto,White,https://www.khmer24.com/en/cars/big-discount-5008-adid-9413282.html,Big discount 5008,"$62,000 ",1.0
9439913,Cars for Sale,Phnom Penh,Peugeot,3008,2022.0,Plate Number,Used,SUV,Petrol,,White,https://www.khmer24.com/en/cars/%E1%9E%8A%E1%9E%9F%E1%9E%9A%E1%9E%99%E1%9E%807%E1%9E%80%E1%9E%A2-adid-9439913.html,ដូសារីយក7កៅអី,"$50,000 ",1.0
9262687,Cars for Sale,Phnom Penh,Mini,Cooper,2003.0,Plate Number,Used,Other,Petrol,Auto,Blue,https://www.khmer24.com/en/cars/mini-for-sell-adid-9262687.html,Mini for sell,"$5,300 ",20.0
9453520,Cars for Sale,Phnom Penh,Lexus,RX400h,2006.0,Plate Number,Used,SUV,Petrol,Auto,White,https://www.khmer24.com/en/cars/lexus-400h-2006-p2-half-full-%E1%9E%80%E1%9E%93%E1%9E%84%E1%9E%9B%E1%9E%84-adid-9453520.html,Lexus 400h 2006 P2 (Half full) ក្នុងលឿង,"$27,000 ",17.0
9453516,Cars for Sale,Phnom Penh,Toyota,Fortuner,2017.0,Plate Number,New,SUV,Diesel,Auto,Black,https://www.khmer24.com/en/cars/%E1%9E%92%E1%9E%93%E1%9E%9A%E1%9E%90%E1%9E%99%E1%9E%93%E1%9E%8F%E1%9E%93%E1%9E%9F%E1%9E%A2%E1%9E%8F-%E1%9E%9B%E1%9E%84%E1%9E%80%E1%9E%84%E1%9E%9F%E1%9E%93-ativus-adid-9453516.html,ធានា​រថយន្ត​នៅ​ស្អាត​ លេង​កាង​សុីន​ ATIVUS,"$42,300 ",6.0
8959414,Cars for Sale,Phnom Penh,Toyota,Land Cruiser,2013.0,Tax Paper,New,Sedan,Petrol,Auto,White,https://www.khmer24.com/en/cars/toyota-landcruiser-2013-full-option-adid-8959414.html,Toyota Landcruiser 2013 Full Option,"$80,000 ",10.0
9107402,Cars for Sale,Phnom Penh,Chevrolet,Camaro,2018.0,Tax Paper,Used,,Petrol,Auto,Blue,https://www.khmer24.com/en/cars/camro-2018-full-option-not-hit-from-us-adid-9107402.html,Camro 2018 full option not hit from US,"$38,500 ",5.0
9453475,Cars for Sale,Kampot,Toyota,Camry,2003.0,Plate Number,Used,,Petrol,Auto,Silver,https://www.khmer24.com/en/cars/%E1%9E%95%E1%9E%9B%E1%9E%80%E1%9E%9B%E1%9E%81-%E1%9E%97%E1%9E%93%E1%9E%96%E1%9E%89-2bh-adid-9453475.html,ផ្លាកលេខ: ភ្នំពេញ 2BH-××××,"$11,700 ",20.0
9453473,Cars for Sale,Phnom Penh,Lexus,RX300,2001.0,Plate Number,Used,SUV,Petrol,Auto,Gray,https://www.khmer24.com/en/cars/2001-%E1%9E%94%E1%9E%841-%E1%9E%A1%E1%9E%93%E1%9E%9F%E1%9E%A2%E1%9E%8F-adid-9453473.html,2001 ប៉ុង​1 ឡានស្អាត,"$13,900 ",22.0
9453452,Cars for Sale,Phnom Penh,Toyota,Highlander,2003.0,Plate Number,Used,Sedan,Petrol,Auto,White,https://www.khmer24.com/en/cars/highlander-03-p1-v6-adid-9453452.html,Highlander 03 P1 V6,"$16,300 ",20.0
9429590,Cars for Sale,Phnom Penh,Lexus,RX400h,2006.0,Plate Number,Used,SUV,Hybrid,Auto,White,https://www.khmer24.com/en/cars/400h-half-full-p2-%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%8A%E1%9E%9A%E1%9E%9F%E1%9E%9A-adid-9429590.html,400h half full p2 លក់ប្ដូរស៊េរី,"$27,500 ",17.0
9441284,Cars for Sale,Phnom Penh,Toyota,4Runner,1999.0,Plate Number,Used,,Petrol,Auto,Black,https://www.khmer24.com/en/cars/%E1%9E%A1%E1%9E%93%E1%9E%9B%E1%9E%80-adid-9441284.html,ឡានលក់,"$6,500 ",24.0
9453338,Cars for Sale,Battambang,Toyota,Prius,2005.0,Plate Number,Used,Sedan,Hybrid,Auto,White,https://www.khmer24.com/en/cars/05-full-12600-%E1%9E%85%E1%9E%9A%E1%9E%85%E1%9E%94%E1%9E%93-adid-9453338.html,"05 Full $12,600 ចរចាបាន","$12,600 ",18.0
9453337,Cars for Sale,Phnom Penh,Lexus,RX300,2000.0,Plate Number,Used,MPV (Minivan),Petrol,Auto,White,https://www.khmer24.com/en/cars/lexus-rx300-2000%E1%9E%94%E1%9E%84%E1%9F%A1-%E1%9E%95%E1%9E%9B%E1%9E%80%E1%9E%9B%E1%9E%81-adid-9453337.html,lEXUS RX300 2000ប៉ុង១ ផ្លាកលេខ,"$13,300 ",23.0
9453330,Cars for Sale,Kampot,Hyundai,Truck,2003.0,Plate Number,Used,Other,Diesel,Manual,Black,https://www.khmer24.com/en/cars/%E1%9E%A1%E1%9E%93%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%93%E1%9E%91%E1%9E%93-adid-9453330.html,ឡានលក់បន្ទាន់,"$12,000 ",20.0
9398906,Cars for Sale,Phnom Penh,Lexus,RX300,2002.0,Plate Number,New,SUV,Petrol,Auto,White,https://www.khmer24.com/en/cars/%E1%9E%A1%E1%9E%93%E1%9E%9B%E1%9E%80-%E1%9E%98%E1%9E%85%E1%9E%9F%E1%9E%8A%E1%9E%98%E1%9E%86%E1%9E%932002-full-options-touch-laser-adid-9398906.html,ឡានលក់ ម្ចាស់ដើមឆ្នាំ2002 Full options Touch laser ,"$14,900 ",21.0
